Page Name,User Name,Facebook Id,Likes at Posting,Followers at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Total Interactions,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Secretaría de Marina,SEMARMX,212150908889717,1582139,1597293,2020-04-24 10:23:50 CDT,Photo,1074,16,89,571,3,3,1,0,0,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2571675746270543,"#SabíasQue cuando ocurren acontecimientos naturales que afectan algunas comunidades de difícil acceso, nuestras aeronaves entran en acción para llegar de forma rápida y brindar auxilio a la población civil. #SoyNaval #ParaServirAMéxico",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2571674289604022/?type=3,,,,,,,"1,757","1,757",-1.47
Secretaría de Marina,SEMARMX,212150908889717,1579600,1594636,2020-04-13 12:34:13 CDT,Photo,1074,29,66,582,2,3,0,1,0,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2548127715292013,"En el Mar, en el Aire o en la Tierra estoy dispuesta a dar #TodoPorLaPatria",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2548127325292052/?type=3,,,,,,,"1,757","1,757",-1.47
Secretaría de Marina,SEMARMX,212150908889717,1731726,1764364,2021-02-22 11:53:19 CST,Photo,921,73,335,406,12,1,1,0,7,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3368878496550260,¿Eres músico-compositor? O ¿tienes pasión por la música? Esto es para ti: Participa en el concurso para la composición musical “Marcha de la Armada de México” en el marco de los #200AñosDeLaArmadaDeMéxico Ingresa a: https://bit.ly/2NOZYxw:=:https://www.gob.mx/semar/articulos/concurso-de-la-composicion-musical?idiom=es y conoce los requisitos,https://www.facebook.com/SEMARMX/photos/a.397708360333970/3368877923216984/?type=3,,"MARINA SECRETARÍA DE MARINA La Secretaría de Marina convoca al público en general, a participar en el concurso para la creación de la ""Marcha de la Armada de México"" Periodo genera del concurso: Del 22 de febrero al 30 de julio del 2021. Consulta las bases en gob.mx/semar ARMADADE MÉXICO MAVAL VICO LU",,,,,"1,756","1,756",-1.02
Secretaría de Marina,SEMARMX,212150908889717,1651511,1670080,2020-09-21 12:08:51 CDT,Photo,1024,21,166,511,1,0,0,0,31,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2967232103381570,"Hoy #DíaInternacionalDeLaPaz hagamos conciencia y fortalezcamos los ideales de paz, porque todos merecemos vivir en una sociedad mejor.",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2967227973381983/?type=3,,MARINA SECRETARIA I DE Día Internacional de la Paz 21 de Septiembre #SOYNAVAL,,,,,"1,754","1,754",-1.48
Secretaría de Marina,SEMARMX,212150908889717,1655069,1674000,2020-10-02 14:02:41 CDT,Photo,1228,23,81,404,2,1,0,0,14,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3001766059928174,"Extendemos una felicitación a los 127 policías del Servicio de Protección Federal de la Secretaría de Seguridad y Protección Ciudadana, que concluyen el Diplomado de Protección Portuaria y quienes llevarán a cabo la custodia de las instalaciones portuarias #ParaServirAMéxico",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3001765203261593/?type=3,,,Photos from Secretaría de Marina's post,,,,"1,753","1,753",-1.46
Secretaría de Marina,SEMARMX,212150908889717,1604620,1635221,2020-07-12 12:20:19 CDT,Photo,1103,15,43,565,1,2,0,0,24,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2764856883619094,"Porque lo que fortalece a las Fuerzas Armadas y a México, es la profesionalización de su personal, nos honra felicitar a los integrantes de la IV Promoción del Doctorado en Defensa y Seguridad Nacional, llevado a cabo en el #CESNAV ¡Enhorabuena!",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2764856540285795/?type=3,,,,,,,"1,753","1,753",-1.48
Secretaría de Marina,SEMARMX,212150908889717,1720069,1750092,2021-01-29 12:33:37 CST,Photo,1175,13,71,473,0,1,0,0,17,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3309915845779859,Para realizar un despegue exitoso se requiere de coordinación y precisión. #SomosNavales y volamos #ParaServirAMéxico,https://www.facebook.com/SEMARMX/photos/a.397708360333970/3309915742446536/?type=3,,,,,,,"1,750","1,750",-1.46
Secretaría de Marina,SEMARMX,212150908889717,1693907,1720123,2020-12-20 16:19:39 CST,Photo,1010,14,66,638,0,2,0,0,16,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3210423462395765,"Centinelas de mares y costas, listos #ParaServirAMéxico. #SomosNavales y navegar es nuestra pasión.",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3210334589071319/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FSEMARMX%2Fphotos%2Fa.397708360333970%2F3210334589071319%2F%3Ftype%3D3,,,,,,"1,746","1,746",-1.45
Secretaría de Marina,SEMARMX,212150908889717,1692284,1718194,2020-12-15 12:17:31 CST,Photo,951,24,95,647,0,0,0,0,28,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3197753450329433,"Con el cuidado y atención de nuestros caninos navales, forjamos un vínculo para realizar nuestro trabajo óptimamente #ParaServirAMéxico",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3197753303662781/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FSEMARMX%2Fphotos%2Fa.397708360333970%2F3197753303662781%2F%3Ftype%3D3,,,,,,"1,745","1,745",-1.48
Secretaría de Marina,SEMARMX,212150908889717,1603024,1633377,2020-07-06 15:00:05 CDT,Photo,1201,27,60,414,0,4,0,0,39,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2749514865153296,"El bienestar del pueblo mexicano es nuestra razón de ser, por ello en todo momento estamos listos #ParaServirAMéxico.",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2749506915154091/?type=3,,,,,,,"1,745","1,745",-1.48
Secretaría de Marina,SEMARMX,212150908889717,1576708,1591639,2020-04-01 10:25:08 CST,Photo,1216,40,106,334,31,1,3,14,0,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2523392097765575,"#Enterate ayer #PersonalNaval en funciones de Guardia Costera y dentro de acciones del Plan Marina por contingencia #COVID19mx ., apoyó como puente de ayuda humanitaria con el desembarco de 48 personas de un crucero procedente de Bridgetown, Barbados.",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2523390811099037/?type=3,,,Photos from Secretaría de Marina's post,,,,"1,745","1,745",-1.48
Secretaría de Marina,SEMARMX,212150908889717,1567091,1581724,2020-03-03 18:37:09 CST,Photo,944,12,77,700,2,1,6,0,0,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2463673227070796,"El día finaliza, pero nuestro quehacer naval continua, porque nuestra motivación es la población civil y estamos #ParaServirAMéxico",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2463672847070834/?type=3,,,,,,,"1,742","1,742",-1.49
Secretaría de Marina,SEMARMX,212150908889717,1614903,1646148,2020-08-11 18:03:16 CDT,Photo,922,10,90,681,2,0,0,0,31,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2847789461992502,"#UnDíaComoHoy pero de 2016 se inauguró el Memorial de la Heroica Escuela Naval Militar, como reconocimiento a las acciones de los héroes navales al servicio de la patria. #FelizTarde #ParaServirAMéxico",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2847786368659478/?type=3,,SOYNAVAL MEMORIAL DE LA HEROICA ESCUELA NAVAL MILITAR,,,,,"1,736","1,736",-1.49
Secretaría de Marina,SEMARMX,212150908889717,1698473,1725683,2021-01-03 10:01:56 CST,Photo,1141,15,94,463,1,2,0,1,16,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3242662502505194,"Personal de @SEMAR_mx perteneciente a la Quinta Región Naval en funciones de Guardia Costera realizó el rescate de cinco personas al suroeste de Isla Mujeres, Quintana Roo. Más información👉 https://bit.ly/38T1RQQ:=:https://www.gob.mx/cms/uploads/attachment/file/604022/MARINA_COMUNICADO_RN-5_001_Rescate.pdf",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3242661785838599/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FSEMARMX%2Fphotos%2Fa.397708360333970%2F3242661785838599%2F%3Ftype%3D3,,Photos from Secretaría de Marina's post,,,,"1,733","1,733",-1.5
Secretaría de Marina,SEMARMX,212150908889717,1595967,1625797,2020-06-11 10:41:46 CDT,Photo,1179,31,106,371,2,1,0,1,42,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2684135178357932,"#QueNoSeTePase A través de Plan Marina, personal Naval entre ayer y hoy ha transportado a Mérida y Colima 47 ventiladores médicos, con el fin de reforzar la capacidad de atención a pacientes con #COVID19 #SoyNaval #ParaServirAMéxico",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2684132591691524/?type=3,,,Photos from Secretaría de Marina's post,,,,"1,733","1,733",-1.49
Secretaría de Marina,SEMARMX,212150908889717,1691705,1717506,2020-12-13 12:38:56 CST,Photo,1013,13,116,563,1,3,0,0,22,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3192819204156191,"En cada salto, solo tenemos una cosa en mente… Dar ¡Todo por la vida! #SoyRescatista #SoyNaval",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3192818004156311/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FSEMARMX%2Fphotos%2Fa.397708360333970%2F3192818004156311%2F%3Ftype%3D3,#SOY NAVA D ANX 158,,,,,"1,731","1,731",-1.47
Secretaría de Marina,SEMARMX,212150908889717,1651957,1670586,2020-09-22 08:07:51 CDT,Photo,1262,14,45,387,0,1,0,0,21,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2969576443147136,"Sin duda, las actividades de cada elemento naval son fundamentales para cumplir con la noble misión #ParaServirAMéxico",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2969575999813847/?type=3,,,,,,,"1,730","1,730",-1.48
Secretaría de Marina,SEMARMX,212150908889717,1597094,1626970,2020-06-18 08:00:14 CDT,Photo,1095,19,109,437,1,3,4,0,58,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2701458616625588,Aún en la distancia mi familia es mi motivación para cumplir con la misión y así poder regresar a casa. #SoyPadreNaval y estoy #ParaServirAMéxico,https://www.facebook.com/SEMARMX/photos/a.397708360333970/2701448119959971/?type=3,,"R FELIZ DÍA, PAPÁ",,,,,"1,726","1,726",-1.5
Secretaría de Marina,SEMARMX,212150908889717,1656216,1675237,2020-10-04 11:14:30 CDT,Photo,1223,20,88,372,0,0,3,0,19,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3007433652694748,"Ante esta contingencia sanitaria #Covid-19, el personal de #SanidadNaval no baja la guardia. ¡Porque estamos #ParaServirAMéxico!",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3007433529361427/?type=3,,,,,,,"1,725","1,725",-1.49
Secretaría de Marina,SEMARMX,212150908889717,1687746,1712371,2020-11-29 15:21:35 CST,Photo,1147,17,52,484,0,0,0,1,23,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3157638887674223,#PlanMarina Hoy y siempre cerca de quien más lo necesita.,https://www.facebook.com/SEMARMX/photos/a.397708360333970/3157637871007658/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Flogin%25252525252525252F%25252525252525253Fnext%25252525252525253Dhttps%2525252525252525253A%2525252525252525252F%2525252525252525252Fwww.facebook.com%2525252525252525252FSEMARMX%2525252525252525252Fphotos%2525252525252525252Fa.397708360333970%2525252525252525252F3157637871007658%2525252525252525252F%2525252525252525253Ftype%2525252525252525253D3,,,,,,"1,724","1,724",-1.53
Secretaría de Marina,SEMARMX,212150908889717,1694723,1721213,2020-12-25 15:46:15 CST,Photo,1090,24,71,519,0,4,0,0,12,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3222207474550697,"Vigilar mares y costas es nuestra misión, porque estamos #ParaServirAMéxico.",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3222207287884049/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FSEMARMX%2Fphotos%2Fa.397708360333970%2F3222207287884049%2F%3Ftype%3D3,#SOY NAVA,,,,,"1,720","1,720",-1.44
Secretaría de Marina,SEMARMX,212150908889717,1585665,1601014,2020-05-12 19:31:20 CDT,Photo,950,27,83,597,4,0,1,0,58,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2611921652245952,"Listos para velar por la seguridad del territorio nacional, les deseamos #BuenasNoches",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2611894022248715/?type=3,,,,,,,"1,720","1,720",-1.51
Secretaría de Marina,SEMARMX,212150908889717,1568798,1583522,2020-03-11 14:59:58 CST,Photo,1037,22,82,578,1,0,0,0,0,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2479473405490778,"#MitadDeSemana y seguimos levantando el vuelo con el mismo ímpetu, porque #ParaServirAMéxico se requiere de Honor, Deber, Lealtad y Patriotismo. #FelizMiércoles",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2479471432157642/?type=3,,,,,,,"1,720","1,720",-1.51
Secretaría de Marina,SEMARMX,212150908889717,1586692,1602110,2020-05-21 18:00:45 CDT,Photo,1002,17,103,545,4,0,0,0,48,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2634623436642440,"Les compartimos este majestuoso ocaso, donde los últimos rayos de sol de este día, iluminan la proa de nuestro Buque BAL-01 Montes Azules.",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2634604146644369/?type=3,,,,,,,"1,719","1,719",-1.51
Secretaría de Marina,SEMARMX,212150908889717,1687188,1711730,2020-11-27 17:51:03 CST,Photo,1039,20,76,565,0,0,0,0,17,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3152604711510974,"Al caer el sol, sabemos que nuestro compromiso #ParaServirAMéxico se mantiene firme y constante.",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3152604561510989/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Flogin%25252525252525252F%25252525252525253Fnext%25252525252525253Dhttps%2525252525252525253A%2525252525252525252F%2525252525252525252Fwww.facebook.com%2525252525252525252FSEMARMX%2525252525252525252Fphotos%2525252525252525252Fa.397708360333970%2525252525252525252F3152604561510989%2525252525252525252F%2525252525252525253Ftype%2525252525252525253D3,#SOY NAVAL,,,,,"1,717","1,717",-1.54
Secretaría de Marina,SEMARMX,212150908889717,1596498,1626365,2020-06-15 16:51:32 CDT,Photo,1115,24,132,395,6,4,0,0,41,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2694848283953288,"Como parte de las acciones de las Fuerzas Armadas en la defensa exterior y coadyuvar en la seguridad interior del país, la Secretaría de Marina-Armada de México y la Secretaría de la Defensa Nacional a través del Instituto de Investigación y Desarrollo Tecnológico de la Armada de México, entregaron el prototipo de radar de vigilancia aérea Tzinacan. Conoce más de este tema en: https://bit.ly/3e5NpWJ:=:https://www.gob.mx/semar/prensa/las-fuerzas-armadas-contribuyen-al-desarrollo-tecnologico-y-de-investigacion-con-la-entrega-del-prototipo-de-radar-tzinacan",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2694840660620717/?type=3,,,,,,,"1,717","1,717",-1.51
Secretaría de Marina,SEMARMX,212150908889717,1609017,1640014,2020-07-28 15:30:07 CDT,Photo,1157,4,41,492,0,1,0,0,20,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2808039919300790,"Nuestras unidades de superficie nos representan y nos hacen sentir orgullosos de pertenecer a la #ArmadaDeMéxico ¡Navegamos por ti, navegamos por México!",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2808006322637483/?type=3,,,,,,,"1,715","1,715",-1.51
Secretaría de Marina,SEMARMX,212150908889717,1692021,1717866,2020-12-14 15:30:07 CST,Photo,1043,12,86,548,2,1,0,0,19,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3195509917220453,#PilotoAeronaval Hombre que con audacia y patriotismo está listo #ParaServirAMéxico en todo momento.,https://www.facebook.com/SEMARMX/photos/a.397708360333970/3195506223887489/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FSEMARMX%2Fphotos%2Fa.397708360333970%2F3195506223887489%2F%3Ftype%3D3,,,,,,"1,711","1,711",-1.48
Secretaría de Marina,SEMARMX,212150908889717,1613035,1644155,2020-08-05 13:42:03 CDT,Photo,1117,7,54,504,1,1,0,0,24,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2830419777062804,"#DarTodoPorLaVida es la mayor satisfacción para quienes integramos la Escuela de Búsqueda, Rescate y Vigilancia.",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2830418440396271/?type=3,,,,,,,"1,708","1,708",-1.52
Secretaría de Marina,SEMARMX,212150908889717,1662762,1682463,2020-10-21 10:14:44 CDT,Photo,1130,14,61,473,0,0,0,0,29,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3054118634692916,"Por la convicción #ParaServirAMéxico, doy #TodoPorLaVida sin importar la adversidad. #SoyNaval",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3054112791360167/?type=3,,#SOY NAVA MARiNA RESCATE SECRETARIA DE MARINA RES ARMADA DE,,,,,"1,707","1,707",-1.52
Secretaría de Marina,SEMARMX,212150908889717,1695575,1722346,2020-12-29 08:00:27 CST,Photo,989,21,70,604,2,0,0,0,20,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3230440557060722,Al iniciar el día refrendamos nuestro compromiso #ParaServirAMéxico. #SoyNaval,https://www.facebook.com/SEMARMX/photos/a.397708360333970/3230396487065129/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FSEMARMX%2Fphotos%2Fa.397708360333970%2F3230396487065129%2F%3Ftype%3D3,#SOY CM NAVAL NAVA,,,,,"1,706","1,706",-1.49
Secretaría de Marina,SEMARMX,212150908889717,1567821,1582488,2020-03-07 17:57:56 CST,Photo,1113,11,100,475,0,1,1,0,0,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2471540659617386,"En el marco del #DiaInternacionalDeLaMujer la Fuerza Naval del Golfo refrendó su compromiso con la igualdad laboral y no discriminación durante la conferencia: ""Violencia Familiar"" que impartió el personal del Instituto Municipal de las Mujeres. #ParaServirAMéxico",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2471532542951531/?type=3,,,Photos from Secretaría de Marina's post,,,,"1,701","1,701",-1.52
Secretaría de Marina,SEMARMX,212150908889717,1653291,1672089,2020-09-27 19:30:26 CDT,Photo,1059,15,88,510,0,5,0,0,23,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2987229498048497,Surcamos nuestros mares y costas con el firme compromiso #ParaServirAMéxico. #BuenasNoches,https://www.facebook.com/SEMARMX/photos/a.397708360333970/2987199671384813/?type=3,,,,,,,"1,700","1,700",-1.52
Secretaría de Marina,SEMARMX,212150908889717,1596141,1625982,2020-06-12 08:02:33 CDT,Photo,1047,31,58,514,0,1,0,0,49,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2686376468133803,Emprendiendo el vuelo y con el firme compromiso #ParaServirAMéxico les deseamos #FelizViernes,https://www.facebook.com/SEMARMX/photos/a.397708360333970/2686370288134421/?type=3,,,,,,,"1,700","1,700",-1.52
Secretaría de Marina,SEMARMX,212150908889717,1573796,1588681,2020-03-26 15:30:34 CST,Photo,716,199,445,322,9,2,5,2,0,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2511453708959414,¿Eres especialista en el área de Sanidad y te gustaría servir a tu Nación 🇲🇽? ¡Esta es tu oportunidad! Consulta más información en 👉🏼 https://bit.ly/39posCQ:=:https://www.gob.mx/semar/prensa/la-secretaria-de-marina-armada-de-mexico-convoca-a-profesionistas-en-la-rama-de-medicina,https://www.facebook.com/SEMARMX/photos/a.397708360333970/2511413322296786/?type=3,,,,,,,"1,700","1,700",-1.52
Secretaría de Marina,SEMARMX,212150908889717,1655723,1674710,2020-10-03 11:01:05 CDT,Photo,1066,17,82,497,2,3,0,0,31,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3004338229670957,Tu bienestar siempre será nuestra mayor motivación. #SoyNaval y estoy #ParaServirAMéxico,https://www.facebook.com/SEMARMX/photos/a.397708360333970/3004336153004498/?type=3,,,,,,,"1,698","1,698",-1.51
Secretaría de Marina,SEMARMX,212150908889717,1601903,1632042,2020-07-02 10:15:36 CDT,Photo,991,62,219,375,2,2,1,0,46,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2738707762900673,"#ÚltimoDía para contestar la encuesta referente al examen académico. Si conoces a un aspirante, compártele esta información, es muy importante. #UniversidadNaval 👉 https://bit.ly/3e7VYAF:=:https://www.gob.mx/universidadnaval/articulos/aviso-importante-realiza-encuesta?idiom=es",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2738707276234055/?type=3,,,,,,,"1,698","1,698",-1.52
Secretaría de Marina,SEMARMX,212150908889717,1621765,1653544,2020-08-27 18:31:35 CDT,Photo,1005,10,48,605,1,0,1,0,22,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2893966640708117,Navegar es nuestra pasión y servir a México una convicción. #BuenaTarde,https://www.facebook.com/SEMARMX/photos/a.397708360333970/2893966094041505/?type=3,,,,,,,"1,692","1,692",-1.53
Secretaría de Marina,SEMARMX,212150908889717,1662762,1682463,2020-10-21 12:08:09 CDT,Photo,1257,27,54,333,0,2,0,0,16,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3054356451335801,"Con gran entusiasmo felicitamos a nuestro #AtletaNaval Miguel Lara Viniegras, porque gracias a su destacado trabajo junto a su compañero Pedro Parra lograron colocar al equipo de México en la tercera posición. ¡Fibra!",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3054356121335834/?type=3,,,,,,,"1,689","1,689",-1.53
Secretaría de Marina,SEMARMX,212150908889717,1607284,1638154,2020-07-22 10:25:17 CDT,Photo,833,68,321,427,12,0,5,0,22,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2791083487663100,"#ÚltimaHora Si eres aspirante a la #UniversidadNaval #TomaNota El examen académico presencial, será el 1 de agosto, en el horario indicado. El examen académico en línea “Desde casa”, será el 2 de agosto en el horario que CENEVAL indique.  #QueNoSeTePase",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2791065337664915/?type=3,,,,,,,"1,688","1,688",-1.53
Secretaría de Marina,SEMARMX,212150908889717,1604838,1635462,2020-07-13 07:47:04 CDT,Photo,1088,22,64,483,2,2,0,0,27,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2766916876746428,Siempre listos #ParaServirAMéxico Les deseamos #FelizInicioDeSemana #FelizLunes,https://www.facebook.com/SEMARMX/photos/a.397708360333970/2766910506747065/?type=3,,,,,,,"1,688","1,688",-1.53
Secretaría de Marina,SEMARMX,212150908889717,1577887,1592857,2020-04-06 07:59:32 CDT,Photo,965,33,105,576,3,2,0,0,0,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2533078483463603,"Sin temor a nada y como el albatros sobre el mar, los #PilotosAeronavales surcan el cielo en nuestra fuerza aeronaval, garantizando la soberanía nacional. #SoyNaval #ParaServirAMéxico",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2533070503464401/?type=3,,,,,,,"1,684","1,684",-1.54
Secretaría de Marina,SEMARMX,212150908889717,1655069,1674000,2020-10-02 16:05:24 CDT,Photo,1155,32,85,377,1,0,3,0,30,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3002017249903055,"Sin duda alguna, el esfuerzo y la dedicación que lleva a cabo el personal de #SanidadNaval en esta emergencia sanitaria, no tiene límites. #SoyNaval y estoy #ParaServirAMéxico",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3002016466569800/?type=3,,,,,,,"1,683","1,683",-1.53
Secretaría de Marina,SEMARMX,212150908889717,1596280,1626129,2020-06-13 14:13:47 CDT,Photo,1166,14,103,345,0,1,2,1,47,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2689626957808754,"#Entérate Personal adscrito a la Décimo Primera Zona Naval continúa ayudando en Bacalar, Q. Roo, municipio afectado tras el paso de la Tormenta Tropical “Cristóbal”. Conoce más en https://bit.ly/3hrCZms:=:https://www.gob.mx/cms/uploads/attachment/file/557386/COMUNICADO_MARINA_ZN-11_PM_Traslado_de_v_veres_13_de_junio.pdf #PlanMarina ¡Por el bienestar del pueblo del mexicano!",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2689623657809084/?type=3,,,Photos from Secretaría de Marina's post,,,,"1,679","1,679",-1.54
Secretaría de Marina,SEMARMX,212150908889717,1695994,1722839,2020-12-30 16:04:28 CST,Photo,1010,8,79,558,2,1,0,0,20,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3233682276736550,En cada arribo y en cada zarpe tenemos una motivación: #ParaServirAMéxico. #BuenaTarde,https://www.facebook.com/SEMARMX/photos/a.397708360333970/3233682076736570/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FSEMARMX%2Fphotos%2Fa.397708360333970%2F3233682076736570%2F%3Ftype%3D3,,,,,,"1,678","1,678",-1.55
Secretaría de Marina,SEMARMX,212150908889717,1660973,1680503,2020-10-15 07:55:56 CDT,Photo,1064,10,58,524,0,0,0,0,22,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3038769299561183,"Personal naval, por lealtad al pueblo mexicano siempre darán #TodoPorLaVida. #FelizJueves",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3038748562896590/?type=3,,SOY NAVAL,,,,,"1,678","1,678",-1.49
